clip,naive,lr,avg_reward,avg_gap
True,False,0.0002069138081114,0.512873644831272,-0.714149943751874
True,False,0.0023357214690901,0.8670416099258588,-0.714149943751874
True,False,1.832980710832437e-05,0.5672665106604263,-0.7141499437518737
True,False,0.0042813323987193,0.7673588064046583,-0.714149943751874
True,False,3.359818286283781e-05,0.3881907732593961,-0.7141499437518737
True,False,0.0078475997035146,0.7780143748973222,-0.714149943751874
True,False,0.0143844988828766,0.6907730460921843,-0.7141499437518737
True,False,0.0483293023857175,0.5740800970873788,-0.706081203116954
True,False,0.5455594781168515,0.4430213361315145,-0.595482186193934
True,False,1e-05,0.5468101010101007,-0.7141499437518737
True,False,3.359818286283781e-05,0.5472662644651424,-0.776215261192144
True,False,0.0002069138081114,0.423796423708163,-0.776215261192144
True,False,0.0042813323987193,0.6793300050103787,-0.7762152611921495
True,False,0.0023357214690901,0.6155583069898137,-0.776215261192144
True,False,0.0078475997035146,0.6821631419939577,-0.7762152611921495
True,False,1.832980710832437e-05,0.5677923345444182,-0.7762152611921495
True,False,0.0143844988828766,0.7187484087820925,-0.776215261192144
True,False,1e-05,0.5831619747899158,-0.776215261192144
True,False,0.5455594781168515,0.5510976369495169,-0.7422377720680166
True,False,0.0483293023857175,0.6476548151302247,-0.7571903220886788
True,False,3.359818286283781e-05,0.6017294330775788,-0.788007343529653
True,False,0.0002069138081114,0.6081531151003169,-0.788007343529653
True,False,0.0078475997035146,0.8468940314136124,-0.788007343529653
True,False,0.0023357214690901,0.7301834239130435,-0.788007343529653
True,False,0.0042813323987193,0.741246178963457,-0.788007343529653
True,False,1.832980710832437e-05,0.474844616581777,-0.788007343529653
True,False,1e-05,0.777814555979105,-0.788007343529653
True,False,0.5455594781168515,0.7699929267078979,-0.7759277310154719
True,False,0.0483293023857175,0.8222466375485301,-0.7774148676113634
True,False,3.359818286283781e-05,0.5230842147435893,-0.6952781065985351
True,False,0.0002069138081114,0.5959407274360125,-0.6952781065985351
True,False,0.0078475997035146,0.888757725490196,-0.6952781065985351
True,False,0.0023357214690901,0.9577208434712082,-0.6952781065985351
True,False,0.0042813323987193,0.9415002359603588,-0.6952781065985351
True,False,1.832980710832437e-05,0.5592715756136185,-0.6952781065985351
True,False,0.0143844988828766,0.771159783677483,-0.7880073435296532
True,False,1e-05,0.4834356777877968,-0.6952781065985351
True,False,0.0483293023857175,0.8192448518332499,-0.678913254039709
True,False,3.359818286283781e-05,0.5630321908457283,-0.7749606512070082
True,False,0.0002069138081114,0.6911962620099585,-0.7749606512070079
True,False,0.5455594781168515,0.4945202114427861,-0.5620831798001752
True,False,0.0023357214690901,0.7472862146158289,-0.7749606512070082
True,False,0.0078475997035146,0.7774875336449922,-0.7749606512070079
True,False,1e-05,0.5909368702661386,-0.7749606512070082
True,False,0.0143844988828766,0.8513135880077367,-0.6952781065985351
True,False,3.359818286283781e-05,0.5466995590640779,-0.7801039901079173
True,False,0.0483293023857175,0.7957453438141773,-0.7534334485593193
True,False,0.0002069138081114,0.5965515680909285,-0.7801039901079173
True,False,0.5455594781168515,0.6311812401771683,-0.7473805318270524
True,False,0.0023357214690901,0.8075908324552162,-0.7801039901079173
True,False,0.0078475997035146,0.7822480457844779,-0.7801039901079173
True,False,1e-05,0.7127457608695651,-0.7801039901079173
True,False,3.359818286283781e-05,0.595836572374577,-0.7581656076637272
True,False,0.0143844988828766,0.8031554660448027,-0.7749606512070079
True,False,0.0002069138081114,0.5600330477782421,-0.7581656076637272
True,False,0.0483293023857175,0.6261236099230112,-0.7764944797271256
True,False,0.5455594781168515,0.7196178197965906,-0.7672902165223365
True,False,0.0023357214690901,0.7458757235634619,-0.7581656076637272
True,False,0.0078475997035146,0.7396169295939234,-0.7581656076637272
True,False,1e-05,0.5988549376263156,-0.7558665311401309
